individual_local_identifier,timestamp,latitude,longitude,ground_speed,height_above_ellipsoid,flight_clust_sm3
D329_014,2023-10-10 15:15:45.000,42.0334771,18.8207684,9.05666690292576,1390.4,gliding
D329_014,2023-10-10 15:15:46.000,42.0335,18.8208736,9.05397660466109,1389.3,gliding
D329_014,2023-10-10 15:15:47.000,42.0335223,18.8209794,9.08309864103192,1388.1,gliding
D329_014,2023-10-10 15:15:48.000,42.0335433,18.8210839,8.94101750837685,1387.1,gliding
D329_014,2023-10-10 15:15:49.000,42.0335609,18.8211854,8.60834233507868,1386.8,gliding
D329_014,2023-10-10 15:15:50.000,42.0335735,18.8212815,8.05965453524621,1387.1,gliding
D329_014,2023-10-10 15:15:51.000,42.0335812,18.8213798,8.1636641417094,1387.1,gliding
D329_014,2023-10-10 15:15:52.000,42.0335834,18.8214828,8.51033198016132,1386.8,gliding
D329_014,2023-10-10 15:15:53.000,42.0335858,18.8215887,8.75039768351993,1386.8,gliding
D329_014,2023-10-10 15:15:54.000,42.0335889,18.8216927,8.59631904184684,1387.3,gliding
D329_014,2023-10-10 15:15:55.000,42.0335935,18.8217925,8.25838023502181,1387.7,gliding
D329_014,2023-10-10 15:15:56.000,42.0335987,18.8218891,7.99916009153991,1387.8,gliding
D329_014,2023-10-10 15:15:57.000,42.033603,18.8219844,7.88537624280332,1387.7,gliding
D329_014,2023-10-10 15:15:58.000,42.0336081,18.8220797,7.89126917790758,1387.2,gliding
D329_014,2023-10-10 15:15:59.000,42.0336158,18.8221758,7.98298569330713,1386.6,gliding
D329_014,2023-10-10 15:16:00.000,42.0336276,18.8222725,8.09355572598312,1385.5,gliding
D329_014,2023-10-10 15:16:01.000,42.0336463,18.8223696,8.28471292608076,1384.2,gliding
D329_014,2023-10-10 15:16:02.000,42.0336707,18.8224651,8.34098103512446,1383.6,gliding
D329_014,2023-10-10 15:16:03.000,42.0336935,18.8225567,7.97877377131924,1384.2,gliding
D329_014,2023-10-10 15:16:04.000,42.0337114,18.8226474,7.75085962470738,1385.4,gliding
D329_014,2023-10-10 15:16:05.000,42.0337254,18.8227404,7.83706275744203,1386.1,gliding
D329_014,2023-10-10 15:16:06.000,42.0337377,18.8228377,8.1515885535967,1386.6,gliding
D329_014,2023-10-10 15:16:07.000,42.0337479,18.8229391,8.45110293418855,1386.4,gliding
D329_014,2023-10-10 15:16:08.000,42.0337562,18.8230437,8.68809598416042,1385.7,gliding
D329_014,2023-10-10 15:16:09.000,42.0337662,18.8231511,8.93961271042965,1384.3,gliding
D329_014,2023-10-10 15:16:10.000,42.0337796,18.8232616,9.24705174289969,1383.4,gliding
D329_014,2023-10-10 15:16:11.000,42.0337928,18.8233742,9.41477156640742,1382.6,gliding
D329_014,2023-10-10 15:16:12.000,42.0338046,18.8234843,9.18735385309036,1382.0,gliding
D329_014,2023-10-10 15:16:13.000,42.0338174,18.823592,9.0081107826426,1381.6,gliding
D329_014,2023-10-10 15:16:14.000,42.0338351,18.8236997,9.11009737024475,1381.1,gliding
D329_014,2023-10-10 15:16:15.000,42.0338583,18.8238039,8.98422490791978,1380.3,gliding
D329_014,2023-10-10 15:16:16.000,42.0338839,18.8239021,8.59539332355477,1379.6,gliding
D329_014,2023-10-10 15:16:17.000,42.0339094,18.8239966,8.30386452747188,1378.7,gliding
D329_014,2023-10-10 15:16:18.000,42.0339318,18.8240916,8.23191580226982,1378.3,gliding
D329_014,2023-10-10 15:16:19.000,42.0339522,18.8241882,8.29440084873562,1378.5,gliding
D329_014,2023-10-10 15:16:20.000,42.0339705,18.8242864,8.36171012203708,1378.1,gliding
D329_014,2023-10-10 15:16:21.000,42.0339863,18.8243889,8.64585298628731,1377.1,gliding
D329_014,2023-10-10 15:16:22.000,42.0340018,18.8244965,9.05226524368013,1375.4,gliding
D329_014,2023-10-10 15:16:23.000,42.0340171,18.824608,9.3646065476658,1373.5,gliding
D329_014,2023-10-10 15:16:24.000,42.0340328,18.8247221,9.58384622412406,1371.8,gliding
D329_014,2023-10-10 15:16:25.000,42.0340487,18.8248367,9.62850963367177,1370.3,gliding
D329_014,2023-10-10 15:16:26.000,42.0340653,18.8249478,9.35954751448102,1370.0,gliding
D329_014,2023-10-10 15:16:27.000,42.0340821,18.825053,8.88700329659807,1370.3,gliding
D329_014,2023-10-10 15:16:28.000,42.0340991,18.8251528,8.45644393967696,1371.1,gliding
D329_014,2023-10-10 15:16:29.000,42.0341173,18.8252488,8.18281915304055,1370.8,gliding
D329_014,2023-10-10 15:16:30.000,42.0341362,18.8253467,8.35419313445772,1369.5,gliding
D329_014,2023-10-10 15:16:31.000,42.0341567,18.8254483,8.69522376245884,1368.1,gliding
D329_014,2023-10-10 15:16:32.000,42.0341805,18.8255509,8.87734594452662,1366.5,gliding
D329_014,2023-10-10 15:16:33.000,42.0342065,18.8256556,9.11763459083634,1365.0,gliding
D329_014,2023-10-10 15:16:34.000,42.0342316,18.8257627,9.27522706265225,1363.7,gliding
D329_014,2023-10-10 15:16:35.000,42.0342534,18.825877,9.74625213974879,1363.6,gliding
D329_014,2023-10-10 15:16:36.000,42.0342688,18.8259967,10.0331816485143,1363.6,gliding
D329_014,2023-10-10 15:16:37.000,42.034281,18.8261153,9.8886133993556,1363.8,gliding
D329_014,2023-10-10 15:16:38.000,42.0342915,18.8262312,9.64306825850905,1363.4,gliding
D329_014,2023-10-10 15:16:39.000,42.034301,18.8263454,9.49069377188686,1362.3,gliding
D329_014,2023-10-10 15:16:40.000,42.0343113,18.8264591,9.46001247438622,1360.9,gliding
D329_014,2023-10-10 15:16:41.000,42.0343232,18.8265722,9.43412858363462,1359.4,gliding
D329_014,2023-10-10 15:16:42.000,42.0343376,18.8266849,9.4445554434171,1357.7,gliding
D329_014,2023-10-10 15:16:43.000,42.0343552,18.8267946,9.26901888096892,1356.5,gliding
D329_014,2023-10-10 15:16:44.000,42.0343727,18.8269023,9.10524521067307,1355.9,gliding
D329_014,2023-10-10 15:16:45.000,42.0343891,18.827011,9.16081044151536,1355.9,gliding
D329_014,2023-10-10 15:16:46.000,42.0344071,18.827115,8.81941307625922,1356.4,gliding
D329_014,2023-10-10 15:16:47.000,42.0344292,18.8272105,8.26124144684914,1356.7,gliding
D329_014,2023-10-10 15:16:48.000,42.0344549,18.8273026,8.12557792721425,1356.0,gliding
D329_014,2023-10-10 15:16:49.000,42.034482,18.8273965,8.3200125618258,1354.8,gliding
D329_014,2023-10-10 15:16:50.000,42.0345105,18.8274893,8.2936223600293,1354.0,gliding
D329_014,2023-10-10 15:16:51.000,42.0345398,18.8275763,7.8894015526588,1354.4,gliding
D329_014,2023-10-10 15:16:52.000,42.0345701,18.8276588,7.6011069816234,1354.5,gliding
D329_014,2023-10-10 15:16:53.000,42.0346016,18.8277404,7.59515201038611,1354.5,gliding
D329_014,2023-10-10 15:16:54.000,42.0346315,18.8278254,7.76757879100685,1354.0,gliding
D329_014,2023-10-10 15:16:55.000,42.0346563,18.8279171,8.05985191941641,1352.7,gliding
D329_014,2023-10-10 15:16:56.000,42.034674,18.8280165,8.44198156288291,1352.1,gliding
D329_014,2023-10-10 15:16:57.000,42.0346848,18.8281224,8.8282378431131,1351.9,gliding
D329_014,2023-10-10 15:16:58.000,42.0346942,18.828233,9.19395159658386,1351.3,gliding
D329_014,2023-10-10 15:16:59.000,42.0347039,18.828345,9.31263908264603,1350.3,gliding
D329_014,2023-10-10 15:17:00.000,42.0347121,18.8284572,9.31123464962191,1349.1,gliding
D329_014,2023-10-10 15:17:01.000,42.0347202,18.8285692,9.2937109890725,1347.9,gliding
D329_014,2023-10-10 15:17:02.000,42.0347261,18.828681,9.25672285483505,1347.0,gliding
D329_014,2023-10-10 15:17:03.000,42.0347328,18.8287908,9.09881836081646,1346.7,gliding
D329_014,2023-10-10 15:17:04.000,42.0347409,18.8288988,8.96496442847121,1346.5,gliding
D329_014,2023-10-10 15:17:05.000,42.03475,18.8290079,9.06709099190688,1346.3,gliding
D329_014,2023-10-10 15:17:06.000,42.0347585,18.8291201,9.31455372601733,1345.0,gliding
D329_014,2023-10-10 15:30:10.000,42.0520747,18.9201841,15.209933466913,788.4,gliding
D329_014,2023-10-10 15:30:11.000,42.0521039,18.9203605,14.9222363124079,789.6,gliding
D329_014,2023-10-10 15:30:12.000,42.0521148,18.9205268,13.7841752655333,788.2,gliding
D329_014,2023-10-10 15:30:13.000,42.0521531,18.9206838,13.6445693330137,788.3,gliding
D329_014,2023-10-10 15:30:14.000,42.0521699,18.920843,13.2766340107923,785.8,gliding
D329_014,2023-10-10 15:30:15.000,42.0521952,18.9210008,13.329216436244,785.7,gliding
D329_014,2023-10-10 15:30:16.000,42.052207,18.9211542,12.7334438638223,785.6,gliding
D329_014,2023-10-10 15:30:17.000,42.052207,18.9213168,13.4252696457823,783.4,gliding
D329_014,2023-10-10 15:30:18.000,42.0522048,18.9214936,14.599760032715,780.7,gliding
D329_014,2023-10-10 15:30:19.000,42.0522013,18.9216763,15.0898714293672,778.8,gliding
D329_014,2023-10-10 15:30:20.000,42.0522078,18.921856,14.8547466349649,777.9,gliding
D329_014,2023-10-10 15:30:21.000,42.0522132,18.9220305,14.4203137299192,776.6,gliding
D329_014,2023-10-10 15:30:22.000,42.0522163,18.9222007,14.0569983596708,775.8,gliding
D329_014,2023-10-10 15:30:23.000,42.0522192,18.9223653,13.5942249240556,775.0,gliding
D329_014,2023-10-10 15:30:24.000,42.0522261,18.9225251,13.2163700983868,774.1,gliding
D329_014,2023-10-10 15:30:25.000,42.0522455,18.9226869,13.5322560890292,773.2,gliding
D329_014,2023-10-10 15:30:26.000,42.0522625,18.9228534,13.8766231081838,771.5,gliding
D329_014,2023-10-10 15:30:27.000,42.0522786,18.9230275,14.4858167975724,769.4,gliding
D329_014,2023-10-10 15:30:28.000,42.0522901,18.9232112,15.2212078715014,767.0,gliding
D329_014,2023-10-10 15:30:29.000,42.0523157,18.9233945,15.3997464472455,767.1,gliding
D329_014,2023-10-10 15:30:30.000,42.0523309,18.9235744,14.9494892957061,766.1,gliding
D329_014,2023-10-10 15:30:31.000,42.0523514,18.9237505,14.7174834380511,766.0,gliding
D329_014,2023-10-10 15:30:32.000,42.0523676,18.9239255,14.5609109207093,765.0,gliding
D329_014,2023-10-10 15:30:33.000,42.0523801,18.9241041,14.811651420244,763.8,gliding
D329_014,2023-10-10 15:30:34.000,42.0523887,18.9242881,15.22221158622,762.9,gliding
D329_014,2023-10-10 15:30:35.000,42.0523898,18.9244745,15.3907878958678,761.7,gliding
D329_014,2023-10-10 15:30:36.000,42.0523882,18.9246586,15.2014412675981,760.9,gliding
D329_014,2023-10-10 15:30:37.000,42.05239,18.9248406,15.0283443934351,759.8,gliding
D329_014,2023-10-10 15:30:38.000,42.0524012,18.9250248,15.2595601289314,758.6,gliding
D329_014,2023-10-10 15:30:39.000,42.0524116,18.9252108,15.4007503136007,757.0,gliding
D329_014,2023-10-10 15:30:40.000,42.0524207,18.925398,15.4894347434502,755.5,gliding
D329_014,2023-10-10 15:30:41.000,42.0524297,18.9255842,15.4063176153266,753.6,gliding
D329_014,2023-10-10 15:30:42.000,42.0524426,18.9257689,15.3172408667776,751.6,gliding
D329_014,2023-10-10 15:30:43.000,42.0524594,18.9259532,15.3311354193291,750.0,gliding
D329_014,2023-10-10 15:30:44.000,42.0524714,18.9261426,15.6948054879244,749.1,gliding
D329_014,2023-10-10 15:30:45.000,42.0524779,18.9263336,15.7866383594874,748.6,gliding
D329_014,2023-10-10 15:30:46.000,42.0524824,18.9265212,15.4974390380895,747.7,gliding
D329_014,2023-10-10 15:30:47.000,42.0524912,18.9267015,14.9187513273703,746.4,gliding
D329_014,2023-10-10 15:30:48.000,42.0525084,18.9268702,14.0595517503136,745.4,gliding
D329_014,2023-10-10 15:30:49.000,42.052532,18.9270252,13.0639831175422,744.8,gliding
D329_014,2023-10-10 15:30:50.000,42.0525535,18.9271815,13.1246077111938,744.3,gliding
D329_014,2023-10-10 15:30:51.000,42.0525689,18.9273536,14.3123792018913,743.0,gliding
D329_014,2023-10-10 15:30:52.000,42.0525812,18.9275385,15.327551075528,740.7,gliding
D329_014,2023-10-10 15:30:53.000,42.0525953,18.9277314,16.0039146945412,739.0,gliding
D329_014,2023-10-10 15:30:54.000,42.0526116,18.9279236,15.9723012383675,738.0,gliding
D329_014,2023-10-10 15:30:55.000,42.052629,18.9281146,15.8882927677348,737.0,gliding
D329_014,2023-10-10 15:30:56.000,42.052646,18.9283058,15.8993294614541,735.5,gliding
D329_014,2023-10-10 15:30:57.000,42.0526674,18.9284934,15.671033241123,733.8,gliding
D329_014,2023-10-10 15:30:58.000,42.0526961,18.9286725,15.1279412555259,732.2,gliding
D329_014,2023-10-10 15:30:59.000,42.0527303,18.9288409,14.414723392807,730.9,gliding
D329_014,2023-10-10 15:31:00.000,42.0527671,18.9289969,13.5146007573773,730.4,gliding
D329_014,2023-10-10 15:31:01.000,42.0528017,18.929143,12.6615031850515,730.2,gliding
D329_014,2023-10-10 15:31:02.000,42.0528307,18.9292894,12.5103168006102,730.1,gliding
D329_014,2023-10-10 15:31:03.000,42.0528545,18.9294468,13.2625169219897,729.5,gliding
D329_014,2023-10-10 15:31:04.000,42.0528736,18.929622,14.6205339902271,728.3,gliding
D329_014,2023-10-10 15:31:05.000,42.0528877,18.9298106,15.6505571596524,727.5,gliding
D329_014,2023-10-10 15:31:06.000,42.0528987,18.9300021,15.8585031992307,726.8,gliding
D329_014,2023-10-10 15:31:07.000,42.0529114,18.9301886,15.4630526577143,726.1,gliding
D329_014,2023-10-10 15:31:08.000,42.0529262,18.9303696,15.0346604137816,725.2,gliding
D329_014,2023-10-10 15:31:09.000,42.0529405,18.9305501,14.9876226436373,724.2,gliding
D329_014,2023-10-10 15:31:10.000,42.0529548,18.930729,14.8562670612504,723.5,gliding
D329_014,2023-10-10 15:31:11.000,42.0529672,18.9309045,14.5556551893528,722.8,gliding
D329_014,2023-10-10 15:31:12.000,42.0529781,18.9310819,14.6971346210496,722.0,gliding
D329_014,2023-10-10 15:31:13.000,42.052989,18.9312679,15.4048857342943,720.9,gliding
D329_014,2023-10-10 15:31:14.000,42.0530039,18.931457,15.7007420579943,719.3,gliding
D329_014,2023-10-10 15:31:15.000,42.0530237,18.931644,15.5958756072814,717.6,gliding
D329_014,2023-10-10 15:31:16.000,42.0530435,18.9318298,15.4977911897221,716.3,gliding
D329_014,2023-10-10 15:31:17.000,42.0530594,18.9320168,15.5405780085771,715.2,gliding
D329_014,2023-10-10 15:31:18.000,42.0530662,18.9322062,15.656103609979,714.6,gliding
D329_014,2023-10-10 15:31:19.000,42.0530653,18.9323962,15.6876915654838,713.6,gliding
D329_014,2023-10-10 15:31:20.000,42.0530627,18.9325867,15.7313121569517,711.9,gliding
D329_014,2023-10-10 15:31:21.000,42.0530623,18.9327788,15.8608222821569,710.3,gliding
D329_014,2023-10-10 15:31:22.000,42.0530636,18.9329698,15.770600676041,709.1,gliding
D329_014,2023-10-10 15:31:23.000,42.0530636,18.9331628,15.9350682513542,708.4,gliding
D329_014,2023-10-10 15:31:24.000,42.0530601,18.9333615,16.4103054226636,707.3,gliding
D329_014,2023-10-10 15:31:25.000,42.0530559,18.933567,16.973559878746,706.3,gliding
D329_014,2023-10-10 15:31:26.000,42.0530477,18.9337782,17.4615788829432,705.1,gliding
D329_014,2023-10-10 15:31:27.000,42.0530356,18.9339913,17.6460019233361,704.0,gliding
D329_014,2023-10-10 15:31:28.000,42.053023,18.9342004,17.3211328570999,703.2,gliding
D329_014,2023-10-10 15:31:29.000,42.0530092,18.9344023,16.7403875699953,702.7,gliding
D329_014,2023-10-10 15:31:30.000,42.0529928,18.9345993,16.3672525498619,701.9,gliding
D329_014,2023-10-10 15:31:31.000,42.0529766,18.9347906,15.8971162929761,701.3,gliding
D329_014,2023-10-10 15:31:32.000,42.0529652,18.9349797,15.6644616510741,700.7,gliding
D329_014,2023-10-10 15:31:33.000,42.0529553,18.9351718,15.8989416353143,699.9,gliding
D329_014,2023-10-10 15:31:34.000,42.0529477,18.935371,16.4686978124651,699.5,gliding
D329_014,2023-10-10 15:31:35.000,42.0529336,18.9355792,17.2614425076921,698.1,gliding
D329_014,2023-10-10 15:31:36.000,42.052918,18.9357907,17.5485047895043,696.5,gliding
D329_014,2023-10-10 15:31:37.000,42.0529052,18.9360023,17.5287013822476,694.6,gliding
D329_014,2023-10-10 15:31:38.000,42.0529001,18.9362138,17.4717729801093,693.2,gliding
D329_014,2023-10-10 15:31:39.000,42.0528972,18.936423,17.2756778773557,691.7,gliding
D329_014,2023-10-10 15:31:40.000,42.0528996,18.9366271,16.8536979004635,691.1,gliding
D329_014,2023-10-10 15:31:41.000,42.0528994,18.936823,16.1745641786425,690.6,gliding
D329_014,2023-10-10 15:31:42.000,42.0528993,18.9370129,15.6791608671073,690.7,gliding
D329_014,2023-10-10 15:31:43.000,42.0529034,18.9372043,15.8095791744544,690.8,gliding
D329_014,2023-10-10 15:31:44.000,42.0529015,18.9374016,16.291509552605,690.0,gliding
D329_014,2023-10-10 15:31:45.000,42.0528978,18.9376047,16.7740655383477,689.0,gliding
D329_014,2023-10-10 15:31:46.000,42.0528922,18.9378079,16.7888287287533,687.8,gliding
D329_014,2023-10-10 15:31:47.000,42.0528886,18.9380084,16.559190964664,686.8,gliding
D329_014,2023-10-10 15:31:48.000,42.0528853,18.9382054,16.2695125372529,686.4,gliding
D329_014,2023-10-10 15:31:49.000,42.0528782,18.9384014,16.2020561854404,686.9,gliding
D329_014,2023-10-10 15:31:50.000,42.0528671,18.938601,16.5262028381546,686.7,gliding
D329_014,2023-10-10 15:31:51.000,42.0528523,18.9388067,17.0632454811902,685.6,gliding
D329_014,2023-10-10 15:31:52.000,42.0528312,18.9390173,17.5458497564068,684.0,gliding
D329_014,2023-10-10 15:31:53.000,42.0528086,18.9392321,17.9122143893252,682.8,gliding
D329_014,2023-10-10 15:31:54.000,42.0527884,18.9394453,17.7456825798508,682.1,gliding
D329_014,2023-10-10 15:31:55.000,42.0527722,18.9396498,16.9804608524483,681.8,gliding
D329_014,2023-10-10 15:31:56.000,42.0527632,18.9398451,16.1560678687137,682.4,gliding
D329_014,2023-10-10 15:31:57.000,42.0527612,18.940033,15.5156536282803,682.4,gliding
D329_014,2023-10-10 15:31:58.000,42.0527649,18.9402199,15.4369775594213,681.8,gliding
D329_014,2023-10-10 15:31:59.000,42.0527703,18.9404092,15.6411798819059,681.1,gliding
D329_014,2023-10-10 15:32:00.000,42.0527748,18.9405991,15.6871706021942,680.0,gliding
D329_014,2023-10-10 15:32:01.000,42.052781,18.9407892,15.7108333393508,679.7,gliding
D329_014,2023-10-10 15:32:02.000,42.0527838,18.9409785,15.6327472411834,678.9,gliding
D329_014,2023-10-10 15:32:03.000,42.0527902,18.941165,15.4148978776248,678.1,gliding
D329_014,2023-10-10 15:32:04.000,42.0527989,18.9413484,15.1733774466313,677.4,gliding
D329_014,2023-10-10 15:32:05.000,42.0528082,18.9415273,14.8071154393224,676.7,gliding
D329_014,2023-10-10 15:45:15.000,42.1005101,19.0399216,12.5601901686458,164.7,gliding
D329_014,2023-10-10 15:45:16.000,42.1005957,19.0400156,12.2777428818212,163.9,gliding
D329_014,2023-10-10 15:45:17.000,42.1006752,19.0401099,11.7760378719722,163.9,gliding
D329_014,2023-10-10 15:45:18.000,42.1007451,19.0402132,11.5345845172766,164.0,gliding
D329_014,2023-10-10 15:45:19.000,42.1008127,19.0403284,12.1175427648613,164.0,gliding
D329_014,2023-10-10 15:45:20.000,42.1008762,19.0404547,12.5871039559786,163.6,gliding
D329_014,2023-10-10 15:45:21.000,42.1009299,19.0405891,12.5939411047338,161.9,gliding
D329_014,2023-10-10 15:45:22.000,42.1009873,19.0407213,12.6371466293635,160.7,gliding
D329_014,2023-10-10 15:45:23.000,42.1010459,19.0408546,12.7830463127497,159.6,gliding
D329_014,2023-10-10 15:45:24.000,42.1011116,19.0409739,12.2575186195478,158.6,gliding
D329_014,2023-10-10 15:45:25.000,42.1011906,19.0410709,11.8831782314553,157.9,gliding
D329_014,2023-10-10 15:45:26.000,42.1012769,19.0411581,11.993439418365,157.1,gliding
D329_014,2023-10-10 15:45:27.000,42.1013663,19.041244,12.2084085127834,156.5,gliding
D329_014,2023-10-10 15:45:28.000,42.1014529,19.0413334,12.1296392776486,156.0,gliding
D329_014,2023-10-10 15:45:29.000,42.1015361,19.0414301,12.2162510492044,155.7,gliding
D329_014,2023-10-10 15:45:30.000,42.101611,19.0415338,11.9398507941899,155.1,gliding
D329_014,2023-10-10 15:45:31.000,42.1016903,19.0416374,12.2803796097742,156.0,gliding
D329_014,2023-10-10 15:45:32.000,42.1017647,19.0417496,12.4148188421353,156.7,gliding
D329_014,2023-10-10 15:45:33.000,42.1018398,19.0418468,11.5776562549429,156.5,gliding
D329_014,2023-10-10 15:45:34.000,42.101919,19.0419365,11.503172963408,156.1,gliding
D329_014,2023-10-10 15:45:35.000,42.1019997,19.0420328,11.9851617371082,155.5,gliding
D329_014,2023-10-10 15:45:36.000,42.1020779,19.0421259,11.6020227034001,154.9,gliding
D329_014,2023-10-10 15:45:37.000,42.1021525,19.0422272,11.775205418164,153.2,gliding
D329_014,2023-10-10 15:45:38.000,42.1022273,19.0423245,11.5593122072761,152.9,gliding
D329_014,2023-10-10 15:45:39.000,42.1023113,19.0424153,11.9732815103512,153.0,gliding
D329_014,2023-10-10 15:45:40.000,42.1023918,19.0424966,11.1853652783041,153.0,gliding
D329_014,2023-10-10 15:45:41.000,42.1024737,19.0425694,10.9090822683166,152.8,gliding
D329_014,2023-10-10 15:45:42.000,42.102555,19.0426344,10.5110176958255,152.2,gliding
D329_014,2023-10-10 15:45:43.000,42.1026354,19.0427019,10.5326465992382,151.2,gliding
D329_014,2023-10-10 15:45:44.000,42.1027127,19.0427739,10.4481908835094,150.3,gliding
D329_014,2023-10-10 15:45:45.000,42.1027869,19.0428531,10.5246062716009,150.0,gliding
